002	- EST C-22	0119002001	2019-01-01	538589.31	0	2019-01-01	0	0
002	- EST C-22	0219002001	2019-02-01	538589.31	0	2019-02-01	0	0
002	- EST C-22	0319002001	2019-03-01	538589.31	0	2019-03-01	0	0
002	- EST C-22	0419002001	2019-04-01	538589.31	0	2019-04-01	0	0
002	- EST C-22	0519002001	2019-05-01	538589.31	0	2019-05-01	0	0
002	- EST C-22	0619002001	2019-06-01	538589.31	0	2019-06-01	0	0
002	- EST C-22	0719002001	2019-07-01	538589.31	0	2019-07-01	0	0
002	- EST C-22	0819002001	2019-08-01	538589.31	0	2019-08-01	0	0
002	- EST C-22	1019002001	2019-10-01	538589.31	0	2019-10-01	0	0
002	- EST C-22	1119002001	2019-11-01	538589.31	0	2019-11-01	0	0
002	- EST C-22	1219002001	2019-12-01	538589.31	0	2019-12-01	0	0
002	- EST C-22	0220002001	2020-02-01	538589.31	0	2020-02-01	0	0
002	- EST C-22	0320002001	2020-03-01	538589.31	0	2020-03-01	0	0
002	- EST C-22	0420002001	2020-04-01	156285.67	0	2020-04-01	0	0
002	- EST C-22	0520002001	2020-05-01	156285.67	0	2020-05-01	0	0
002	- EST C-22	0620002001	2020-06-01	156285.67	0	2020-06-01	0	0
002	- EST C-22	0720002001	2020-07-01	156285.67	0	2020-07-01	0	0
002	- EST C-22	0820002001	2020-08-01	156285.67	0	2020-08-01	0	0
002	- EST C-22	0920002001	2020-09-01	156285.67	0	2020-09-01	0	0
002	- EST C-22	1020002001	2020-10-01	156285.67	0	2020-10-01	0	0
002	- EST C-23	0119002002	2019-01-01	538589.31	0	2019-01-01	0	0
002	- EST C-23	0219002002	2019-02-01	538589.31	0	2019-02-01	0	0
002	- EST C-23	0319002002	2019-03-01	538589.31	0	2019-03-01	0	0
002	- EST C-23	0419002002	2019-04-01	538589.31	0	2019-04-01	0	0
002	- EST C-23	0519002002	2019-05-01	538589.31	0	2019-05-01	0	0
002	- EST C-23	0619002002	2019-06-01	538589.31	0	2019-06-01	0	0
002	- EST C-23	0719002002	2019-07-01	538589.31	0	2019-07-01	0	0
002	- EST C-23	0819002002	2019-08-01	538589.31	0	2019-08-01	0	0
002	- EST C-23	1019002002	2019-10-01	538589.31	0	2019-10-01	0	0
002	- EST C-23	1119002002	2019-11-01	538589.31	0	2019-11-01	0	0
002	- EST C-23	1219002002	2019-12-01	538589.31	0	2019-12-01	0	0
002	- EST C-23	0220002002	2020-02-01	538589.31	0	2020-02-01	0	0
002	- EST C-23	0320002002	2020-03-01	538589.31	0	2020-03-01	0	0
002	- EST C-23	0420002002	2020-04-01	156285.67	0	2020-04-01	0	0
002	- EST C-23	0520002002	2020-05-01	156285.67	0	2020-05-01	0	0
002	- EST C-23	0620002002	2020-06-01	156285.67	0	2020-06-01	0	0
002	- EST C-23	0720002002	2020-07-01	156285.67	0	2020-07-01	0	0
002	- EST C-23	0820002002	2020-08-01	156285.67	0	2020-08-01	0	0
002	- EST C-23	0920002002	2020-09-01	156285.67	0	2020-09-01	0	0
002	- EST C-23	1020002002	2020-10-01	156285.67	0	2020-10-01	0	0
002	- EST C-24	1020002003	2020-10-01	156285.67	0	2020-10-01	0	0
002	- EST C-27	1119002004	2019-11-01	538589.31	0	2019-11-01	0	0
002	- EST C-27	1219002004	2019-12-01	538589.31	0	2019-12-01	0	0
002	- EST C-27	0220002004	2020-02-01	538589.31	0	2020-02-01	0	0
002	- EST C-27	0320002004	2020-03-01	538589.31	0	2020-03-01	0	0
002	- EST C-27	0420002004	2020-04-01	156285.67	0	2020-04-01	0	0
002	- EST C-27	0520002004	2020-05-01	156285.67	0	2020-05-01	0	0
002	- EST C-27	0620002004	2020-06-01	156285.67	0	2020-06-01	0	0
002	- EST C-27	0720002004	2020-07-01	156285.67	0	2020-07-01	0	0
002	- EST C-27	0820002004	2020-08-01	156285.67	0	2020-08-01	0	0
002	- EST C-27	0920002004	2020-09-01	156285.67	0	2020-09-01	0	0
002	- EST C-27	1020002004	2020-10-01	156285.67	0	2020-10-01	0	0
002	- EST C-28	0119002005	2019-01-01	538589.31	0	2019-01-01	0	0
002	- EST C-28	0219002005	2019-02-01	538589.31	0	2019-02-01	0	0
002	- EST C-28	0319002005	2019-03-01	538589.31	0	2019-03-01	0	0
002	- EST C-28	0419002005	2019-04-01	538589.31	0	2019-04-01	0	0
002	- EST C-28	0519002005	2019-05-01	538589.31	0	2019-05-01	0	0
002	- EST C-28	0619002005	2019-06-01	538589.31	0	2019-06-01	0	0
002	- EST C-28	0719002005	2019-07-01	538589.31	0	2019-07-01	0	0
002	- EST C-28	0819002005	2019-08-01	538589.31	0	2019-08-01	0	0
002	- EST C-28	1019002005	2019-10-01	538589.31	0	2019-10-01	0	0
002	- EST C-28	1119002005	2019-11-01	538589.31	0	2019-11-01	0	0
002	- EST C-28	1219002005	2019-12-01	538589.31	0	2019-12-01	0	0
002	- EST C-28	0220002005	2020-02-01	538589.31	0	2020-02-01	0	0
002	- EST C-28	0320002005	2020-03-01	538589.31	0	2020-03-01	0	0
002	- EST C-28	0420002005	2020-04-01	156285.67	0	2020-04-01	0	0
002	- EST C-28	0520002005	2020-05-01	156285.67	0	2020-05-01	0	0
002	- EST C-28	0620002005	2020-06-01	156285.67	0	2020-06-01	0	0
002	- EST C-28	0720002005	2020-07-01	156285.67	0	2020-07-01	0	0
002	- EST C-28	0820002005	2020-08-01	156285.67	0	2020-08-01	0	0
002	- EST C-28	0920002005	2020-09-01	156285.67	0	2020-09-01	0	0
002	- EST C-28	1020002005	2020-10-01	156285.67	0	2020-10-01	0	0
002	- EST C-36	0819002006	2019-08-01	538589.31	0	2019-08-01	0	0
002	- EST C-36	1019002006	2019-10-01	538589.31	0	2019-10-01	0	0
002	- EST C-36	1119002006	2019-11-01	538589.31	0	2019-11-01	0	0
002	- EST C-36	1219002006	2019-12-01	538589.31	0	2019-12-01	0	0
002	- EST C-36	0220002006	2020-02-01	538589.31	0	2020-02-01	0	0
002	- EST C-36	0320002006	2020-03-01	538589.31	0	2020-03-01	0	0
002	- EST C-36	0420002006	2020-04-01	156285.67	0	2020-04-01	0	0
002	- EST C-36	0520002006	2020-05-01	156285.67	0	2020-05-01	0	0
002	- EST C-36	0620002006	2020-06-01	156285.67	0	2020-06-01	0	0
002	- EST C-36	0720002006	2020-07-01	156285.67	0	2020-07-01	0	0
002	- EST C-36	0820002006	2020-08-01	156285.67	0	2020-08-01	0	0
002	- EST C-36	0920002006	2020-09-01	156285.67	0	2020-09-01	0	0
002	- EST C-36	1020002006	2020-10-01	156285.67	0	2020-10-01	0	0
002	- EST C-43	1119002009	2019-11-01	538589.31	0	2019-11-01	0	0
002	- EST C-43	1219002009	2019-12-01	538589.31	0	2019-12-01	0	0
002	- EST C-43	0220002009	2020-02-01	538589.31	0	2020-02-01	0	0
002	- EST C-43	0320002009	2020-03-01	538589.31	0	2020-03-01	0	0
002	- EST C-43	0420002009	2020-04-01	156285.67	0	2020-04-01	0	0
002	- EST C-43	0520002009	2020-05-01	156285.67	0	2020-05-01	0	0
002	- EST C-43	0620002009	2020-06-01	156285.67	0	2020-06-01	0	0
002	- EST C-43	0720002009	2020-07-01	156285.67	0	2020-07-01	0	0
002	- EST C-43	0820002009	2020-08-01	156285.67	0	2020-08-01	0	0
002	- EST C-43	0920002009	2020-09-01	156285.67	0	2020-09-01	0	0
002	- EST C-43	1020002009	2020-10-01	156285.67	0	2020-10-01	0	0
002	A 01-A	0120002011	2020-01-01	24853636.5	6461329.68	2020-01-01	0	0
002	A 01-A	0220002011	2020-02-01	24853636.5	0	2020-02-01	0	0
002	A 01-A	0320002011	2020-03-01	24853636.5	0	2020-03-01	0	0
002	A 01-A	0420002011	2020-04-01	24853636.5	0	2020-04-01	0	0
002	A 01-A	0520002011	2020-05-01	24853636.5	0	2020-05-01	0	0
002	A 01-A	0620002011	2020-06-01	24853636.5	0	2020-06-01	0	0
002	A 01-A	0720002011	2020-07-01	24853636.5	0	2020-07-01	0	0
002	A 01-A	0820002011	2020-08-01	24853636.5	0	2020-08-01	0	0
002	A 01-A	0920002011	2020-09-01	24853636.5	0	2020-09-01	0	0
002	A 01-A	1020002011	2020-10-01	24853636.5	0	2020-10-01	0	0
002	A 02-A	1020002012	2020-10-01	23217013.36	0	2020-10-01	0	0
002	A 03-A	0119002013	2019-01-01	17803435.05	0	2019-01-01	0	0
002	A 03-A	0219002013	2019-02-01	17803435.05	0	2019-02-01	0	0
002	A 03-A	0319002013	2019-03-01	17803435.05	0	2019-03-01	0	0
002	A 03-A	0419002013	2019-04-01	17803435.05	0	2019-04-01	0	0
002	A 03-A	0519002013	2019-05-01	17803435.05	0	2019-05-01	0	0
002	A 03-A	0619002013	2019-06-01	17803435.05	0	2019-06-01	0	0
002	A 03-A	0719002013	2019-07-01	17803435.05	0	2019-07-01	0	0
002	A 03-A	0819002013	2019-08-01	17803435.05	0	2019-08-01	0	0
002	A 03-A	0919002013	2019-09-01	17803435.05	0	2019-09-01	0	0
002	A 03-A	1019002013	2019-10-01	17803435.05	0	2019-10-01	0	0
002	A 03-A	1119002013	2019-11-01	17803435.05	0	2019-11-01	0	0
002	A 03-A	1219002013	2019-12-01	17803435.05	0	2019-12-01	0	0
002	A 03-A	0120002013	2020-01-01	17803435.05	0	2020-01-01	0	0
002	A 03-A	0220002013	2020-02-01	17803435.05	0	2020-02-01	0	0
002	A 03-A	0320002013	2020-03-01	17803435.05	0	2020-03-01	0	0
002	A 03-A	0420002013	2020-04-01	17803435.05	0	2020-04-01	0	0
002	A 03-A	0520002013	2020-05-01	17803435.05	0	2020-05-01	0	0
002	A 03-A	0620002013	2020-06-01	17803435.05	0	2020-06-01	0	0
002	A 03-A	0720002013	2020-07-01	17803435.05	0	2020-07-01	0	0
002	A 03-A	0820002013	2020-08-01	17803435.05	0	2020-08-01	0	0
002	A 03-A	0920002013	2020-09-01	17803435.05	0	2020-09-01	0	0
002	A 03-A	1020002013	2020-10-01	17803435.05	0	2020-10-01	0	0
